Product code,station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,A764,2019,7,14,17.5,1,Y
IDCJAC0010,A764,2019,7,15,18.9,1,Y
IDCJAC0010,A764,2019,7,16,16.3,1,Y
IDCJAC0010,A764,2019,7,17,8.9,1,Y
IDCJAC0010,A764,2019,7,18,11.1,1,Y
IDCJAC0010,A764,2019,7,19,13.2,1,Y
IDCJAC0010,A764,2019,7,20,13.3,1,Y
IDCJAC0010,A764,2019,7,21,13.4,1,Y
IDCJAC0010,A764,2019,7,22,15.9,1,Y
IDCJAC0010,A764,2019,7,23,15.1,1,Y
IDCJAC0010,A764,2019,7,24,15.2,1,Y
IDCJAC0010,A764,2019,7,25,18,1,Y
IDCJAC0010,A764,2019,7,26,17.5,1,Y
IDCJAC0010,A764,2019,7,27,16.2,1,Y
IDCJAC0010,A764,2019,7,28,16.3,1,Y
IDCJAC0010,A764,2019,7,29,16.3,1,Y
IDCJAC0010,A764,2019,7,30,17.2,1,Y
IDCJAC0010,A764,2019,7,31,15.4,1,Y
IDCJAC0010,A764,2019,8,1,16.1,1,Y
IDCJAC0010,A764,2019,8,2,18.2,1,Y
IDCJAC0010,A764,2019,8,3,16.1,1,Y
IDCJAC0010,A764,2019,8,4,12.8,1,Y
IDCJAC0010,A764,2019,8,5,12.9,1,Y
IDCJAC0010,A764,2019,8,6,13.6,1,Y
IDCJAC0010,A764,2019,8,7,15.5,1,Y
IDCJAC0010,A764,2019,8,8,16.4,1,Y
IDCJAC0010,A764,2019,8,9,17.1,1,Y
IDCJAC0010,A764,2019,8,10,18.6,1,Y
IDCJAC0010,A764,2019,8,11,17.1,1,Y
IDCJAC0010,A764,2019,8,12,19,1,Y
IDCJAC0010,A764,2019,8,13,19.3,1,Y
IDCJAC0010,A764,2019,8,14,15.1,1,Y
IDCJAC0010,A764,2019,8,15,12.7,1,Y
IDCJAC0010,A764,2019,8,16,14.6,1,Y
IDCJAC0010,A764,2019,8,17,15.2,1,Y
IDCJAC0010,A764,2019,8,18,16.3,1,Y
IDCJAC0010,A764,2019,8,19,19,1,Y
IDCJAC0010,A764,2019,8,20,17.5,1,Y
IDCJAC0010,A764,2019,8,21,16,1,Y
IDCJAC0010,A764,2019,8,22,14.3,1,Y
IDCJAC0010,A764,2019,8,23,12.2,1,Y
IDCJAC0010,A764,2019,8,24,13.4,1,Y
IDCJAC0010,A764,2019,8,25,13.4,1,Y
IDCJAC0010,A764,2019,8,26,15.8,1,Y
IDCJAC0010,A764,2019,8,27,17.9,1,Y
IDCJAC0010,A764,2019,8,28,18.7,1,Y
IDCJAC0010,A764,2019,8,29,16.4,1,Y
IDCJAC0010,A764,2019,8,30,18.1,1,Y
IDCJAC0010,A764,2019,8,31,20.5,1,Y
IDCJAC0010,A764,2019,9,1,18.7,1,Y
IDCJAC0010,A764,2019,9,2,17.6,1,Y
IDCJAC0010,A764,2019,9,3,20.1,1,Y
IDCJAC0010,A764,2019,9,4,20.5,1,Y
IDCJAC0010,A764,2019,9,5,17.5,1,Y
IDCJAC0010,A764,2019,9,6,17,1,Y
IDCJAC0010,A764,2019,9,7,19.4,1,Y
IDCJAC0010,A764,2019,9,8,21.5,1,Y
IDCJAC0010,A764,2019,9,9,21.4,1,Y
IDCJAC0010,A764,2019,9,10,20.5,1,Y
IDCJAC0010,A764,2019,9,11,23.4,1,Y
IDCJAC0010,A764,2019,9,12,21.7,1,Y
IDCJAC0010,A764,2019,9,13,20.7,1,Y
IDCJAC0010,A764,2019,9,14,19.4,1,Y
IDCJAC0010,A764,2019,9,15,22.2,1,Y
IDCJAC0010,A764,2019,9,16,21.4,1,Y
IDCJAC0010,A764,2019,9,17,21.6,1,Y
IDCJAC0010,A764,2019,9,18,22.4,1,Y
IDCJAC0010,A764,2019,9,19,22.3,1,Y
IDCJAC0010,A764,2019,9,20,19.2,1,Y
IDCJAC0010,A764,2019,9,21,21.8,1,Y
IDCJAC0010,A764,2019,9,22,18.6,1,Y
IDCJAC0010,A764,2019,9,23,15.9,1,Y
IDCJAC0010,A764,2019,9,24,17.5,1,Y
IDCJAC0010,A764,2019,9,25,18.2,1,Y
IDCJAC0010,A764,2019,9,26,17.2,1,Y
IDCJAC0010,A764,2019,9,27,15.3,1,Y
IDCJAC0010,A764,2019,9,28,15.7,1,Y
IDCJAC0010,A764,2019,9,29,15.7,1,Y
IDCJAC0010,A764,2019,9,30,18.2,1,Y
IDCJAC0010,A764,2019,10,1,20.6,1,Y
IDCJAC0010,A764,2019,10,2,22.6,1,Y
IDCJAC0010,A764,2019,10,3,22.2,1,Y
IDCJAC0010,A764,2019,10,4,18.1,1,Y
IDCJAC0010,A764,2019,10,5,21.1,1,Y
IDCJAC0010,A764,2019,10,6,22.3,1,Y
IDCJAC0010,A764,2019,10,7,19.1,1,Y
IDCJAC0010,A764,2019,10,8,20.4,1,Y
IDCJAC0010,A764,2019,10,9,20.1,1,Y
IDCJAC0010,A764,2019,10,10,19.4,1,Y
IDCJAC0010,A764,2019,10,11,19.2,1,Y
IDCJAC0010,A764,2019,10,12,21.9,1,Y
IDCJAC0010,A764,2019,10,13,23.3,1,Y
IDCJAC0010,A764,2019,10,14,21.6,1,Y
IDCJAC0010,A764,2019,10,15,20.7,1,Y
IDCJAC0010,A764,2019,10,16,20,1,Y
IDCJAC0010,A764,2019,10,17,21.6,1,Y
IDCJAC0010,A764,2019,10,18,23.5,1,Y
IDCJAC0010,A764,2019,10,19,21.3,1,Y
IDCJAC0010,A764,2019,10,20,20.9,1,Y
IDCJAC0010,A764,2019,10,21,17,1,Y
IDCJAC0010,A764,2019,10,22,18.3,1,Y
IDCJAC0010,A764,2019,10,23,18.3,1,Y
IDCJAC0010,A764,2019,10,24,20,1,Y
IDCJAC0010,A764,2019,10,25,20.6,1,Y
IDCJAC0010,A764,2019,10,26,22.8,1,Y
IDCJAC0010,A764,2019,10,27,22.5,1,Y
IDCJAC0010,A764,2019,10,28,19.8,1,Y
IDCJAC0010,A764,2019,10,29,22.3,1,Y
IDCJAC0010,A764,2019,10,30,17.9,1,Y
IDCJAC0010,A764,2019,10,31,20.5,1,Y
IDCJAC0010,A764,2019,11,1,22.3,1,Y
IDCJAC0010,A764,2019,11,2,21.1,1,Y
IDCJAC0010,A764,2019,11,3,22.3,1,Y
IDCJAC0010,A764,2019,11,4,22.7,1,Y
IDCJAC0010,A764,2019,11,5,22.5,1,Y
IDCJAC0010,A764,2019,11,6,20.7,1,Y
IDCJAC0010,A764,2019,11,7,20.5,1,Y
IDCJAC0010,A764,2019,11,8,20.2,1,Y
IDCJAC0010,A764,2019,11,9,22.2,1,Y
IDCJAC0010,A764,2019,11,10,22,1,Y
IDCJAC0010,A764,2019,11,11,22,1,Y
IDCJAC0010,A764,2019,11,12,20.1,1,Y
IDCJAC0010,A764,2019,11,13,22.2,1,Y
IDCJAC0010,A764,2019,11,14,20.3,1,Y
IDCJAC0010,A764,2019,11,15,20.4,1,Y
IDCJAC0010,A764,2019,11,16,20.5,1,Y
IDCJAC0010,A764,2019,11,17,18.5,1,Y
IDCJAC0010,A764,2019,11,18,18.9,1,Y
IDCJAC0010,A764,2019,11,19,21.3,1,Y
IDCJAC0010,A764,2019,11,20,21.2,1,Y
IDCJAC0010,A764,2019,11,21,20.8,1,Y
IDCJAC0010,A764,2019,11,22,20.8,1,Y
IDCJAC0010,A764,2019,11,23,21.2,1,Y
IDCJAC0010,A764,2019,11,24,20.6,1,Y
IDCJAC0010,A764,2019,11,25,17.3,1,Y
IDCJAC0010,A764,2019,11,26,21.8,1,Y
IDCJAC0010,A764,2019,11,27,23.6,1,Y
IDCJAC0010,A764,2019,11,28,20.8,1,Y
IDCJAC0010,A764,2019,11,29,19.1,1,Y
IDCJAC0010,A764,2019,11,30,21.4,1,Y
IDCJAC0010,A764,2019,12,1,21.8,1,Y
IDCJAC0010,A764,2019,12,2,21.5,1,Y
IDCJAC0010,A764,2019,12,3,18.8,1,Y
IDCJAC0010,A764,2019,12,4,21.9,1,Y
IDCJAC0010,A764,2019,12,5,21.5,1,Y
IDCJAC0010,A764,2019,12,6,21.5,1,Y
IDCJAC0010,A764,2019,12,7,21.3,1,Y
IDCJAC0010,A764,2019,12,8,20.1,1,Y
IDCJAC0010,A764,2019,12,9,21.5,1,Y
IDCJAC0010,A764,2019,12,10,21.4,1,Y
IDCJAC0010,A764,2019,12,11,20.8,1,Y
IDCJAC0010,A764,2019,12,12,19,1,Y
IDCJAC0010,A764,2019,12,13,21.8,1,Y
IDCJAC0010,A764,2019,12,14,21.1,1,Y
IDCJAC0010,A764,2019,12,15,20.2,1,Y
IDCJAC0010,A764,2019,12,16,22.7,1,Y
IDCJAC0010,A764,2019,12,17,21.4,1,Y
IDCJAC0010,A764,2019,12,18,19,1,Y
IDCJAC0010,A764,2019,12,19,21.5,1,Y
IDCJAC0010,A764,2019,12,20,21.2,1,Y
IDCJAC0010,A764,2019,12,21,20.1,1,Y
IDCJAC0010,A764,2019,12,22,20.5,1,Y
IDCJAC0010,A764,2019,12,23,19.7,1,Y
IDCJAC0010,A764,2019,12,24,19.5,1,Y
IDCJAC0010,A764,2019,12,25,20.7,1,Y
IDCJAC0010,A764,2019,12,26,20.2,1,Y
IDCJAC0010,A764,2019,12,27,21.1,1,Y
IDCJAC0010,A764,2019,12,28,22,1,Y
IDCJAC0010,A764,2019,12,29,21.1,1,Y
IDCJAC0010,A764,2019,12,30,22.6,1,Y
IDCJAC0010,A764,2019,12,31,22.5,1,Y
IDCJAC0010,A764,2020,1,1,21.7,1,Y
IDCJAC0010,A764,2020,1,2,22.2,1,Y
IDCJAC0010,A764,2020,1,3,20.2,1,Y
IDCJAC0010,A764,2020,1,4,20.2,1,Y
IDCJAC0010,A764,2020,1,5,21.1,1,Y
IDCJAC0010,A764,2020,1,6,19.5,1,Y
IDCJAC0010,A764,2020,1,7,21.8,1,Y
IDCJAC0010,A764,2020,1,8,21.5,1,Y
IDCJAC0010,A764,2020,1,9,22.1,1,Y
IDCJAC0010,A764,2020,1,10,20.9,1,Y
IDCJAC0010,A764,2020,1,11,22.7,1,Y
IDCJAC0010,A764,2020,1,12,24,1,Y
IDCJAC0010,A764,2020,1,13,21.3,1,Y
IDCJAC0010,A764,2020,1,14,21.8,1,Y
IDCJAC0010,A764,2020,1,15,22.7,1,Y
IDCJAC0010,A764,2020,1,16,23,1,Y
IDCJAC0010,A764,2020,1,17,22.4,1,Y
IDCJAC0010,A764,2020,1,18,20.2,1,Y
IDCJAC0010,A764,2020,1,19,21.6,1,Y
IDCJAC0010,A764,2020,1,20,22.9,1,Y
IDCJAC0010,A764,2020,1,21,20.5,1,Y
IDCJAC0010,A764,2020,1,22,20.9,1,Y
IDCJAC0010,A764,2020,1,23,20.6,1,Y
IDCJAC0010,A764,2020,1,24,20.5,1,Y
IDCJAC0010,A764,2020,1,25,17.5,1,Y
IDCJAC0010,A764,2020,1,26,19.6,1,Y
IDCJAC0010,A764,2020,1,27,18.6,1,Y
IDCJAC0010,A764,2020,1,28,21.3,1,Y
IDCJAC0010,A764,2020,1,29,20.1,1,Y
IDCJAC0010,A764,2020,1,30,20.7,1,Y
IDCJAC0010,A764,2020,1,31,21,1,Y
IDCJAC0010,A764,2020,2,1,21.9,1,Y
IDCJAC0010,A764,2020,2,2,21,1,Y
IDCJAC0010,A764,2020,2,3,22.7,1,Y
IDCJAC0010,A764,2020,2,4,21.4,1,Y
IDCJAC0010,A764,2020,2,5,20.1,1,Y
IDCJAC0010,A764,2020,2,6,21.3,1,Y
IDCJAC0010,A764,2020,2,7,20.2,1,Y
IDCJAC0010,A764,2020,2,8,20.3,1,Y
IDCJAC0010,A764,2020,2,9,21.3,1,Y
IDCJAC0010,A764,2020,2,10,21.2,1,Y
IDCJAC0010,A764,2020,2,11,21.7,1,Y
IDCJAC0010,A764,2020,2,12,19.1,1,Y
IDCJAC0010,A764,2020,2,13,18.7,1,Y
IDCJAC0010,A764,2020,2,14,19.5,1,Y
IDCJAC0010,A764,2020,2,15,22.1,1,Y
IDCJAC0010,A764,2020,2,16,22.8,1,Y
IDCJAC0010,A764,2020,2,17,21.4,1,Y
IDCJAC0010,A764,2020,2,18,21.7,1,Y
IDCJAC0010,A764,2020,2,19,22,1,Y
IDCJAC0010,A764,2020,2,20,22.5,1,Y
IDCJAC0010,A764,2020,2,21,20.4,1,Y
IDCJAC0010,A764,2020,2,22,21.8,1,Y
IDCJAC0010,A764,2020,2,23,18.9,1,Y
IDCJAC0010,A764,2020,2,24,21.2,1,Y
IDCJAC0010,A764,2020,2,25,21.6,1,Y
IDCJAC0010,A764,2020,2,26,21.3,1,Y
IDCJAC0010,A764,2020,2,27,21.4,1,Y
IDCJAC0010,A764,2020,2,28,19.4,1,Y
IDCJAC0010,A764,2020,2,29,19.6,1,Y
IDCJAC0010,A764,2020,3,1,20.3,1,Y
IDCJAC0010,A764,2020,3,2,18.6,1,Y
IDCJAC0010,A764,2020,3,3,18.5,1,Y
IDCJAC0010,A764,2020,3,4,18.5,1,Y
IDCJAC0010,A764,2020,3,5,19.1,1,Y
IDCJAC0010,A764,2020,3,6,16.2,1,Y
IDCJAC0010,A764,2020,3,7,17.1,1,Y
IDCJAC0010,A764,2020,3,8,18.5,1,Y
IDCJAC0010,A764,2020,3,9,18.7,1,Y
IDCJAC0010,A764,2020,3,10,20,1,Y
IDCJAC0010,A764,2020,3,11,21.2,1,Y
IDCJAC0010,A764,2020,3,12,21.5,1,Y
IDCJAC0010,A764,2020,3,13,21.6,1,Y
IDCJAC0010,A764,2020,3,14,21.5,1,Y
IDCJAC0010,A764,2020,3,15,22.6,1,Y
IDCJAC0010,A764,2020,3,16,21.3,1,Y
IDCJAC0010,A764,2020,3,17,22.8,1,Y
IDCJAC0010,A764,2020,3,18,22.7,1,Y
IDCJAC0010,A764,2020,3,19,21.6,1,Y
IDCJAC0010,A764,2020,3,20,19.9,1,Y
IDCJAC0010,A764,2020,3,21,20.6,1,Y
IDCJAC0010,A764,2020,3,22,19.8,1,Y
IDCJAC0010,A764,2020,3,23,18,1,Y
IDCJAC0010,A764,2020,3,24,18.2,1,Y
IDCJAC0010,A764,2020,3,25,17.4,1,Y
IDCJAC0010,A764,2020,3,26,17.8,1,Y
IDCJAC0010,A764,2020,3,27,18.4,1,Y
IDCJAC0010,A764,2020,3,28,20.8,1,Y
IDCJAC0010,A764,2020,3,29,22.1,1,Y
IDCJAC0010,A764,2020,3,30,20,1,Y
IDCJAC0010,A764,2020,3,31,19.8,1,Y
IDCJAC0010,A764,2020,4,1,21.1,1,Y
IDCJAC0010,A764,2020,4,2,21.4,1,Y
IDCJAC0010,A764,2020,4,3,22.4,1,Y
IDCJAC0010,A764,2020,4,4,18,1,Y
IDCJAC0010,A764,2020,4,5,18.6,1,Y
IDCJAC0010,A764,2020,4,6,21.5,1,Y
IDCJAC0010,A764,2020,4,7,21,1,Y
IDCJAC0010,A764,2020,4,8,19.9,1,Y
IDCJAC0010,A764,2020,4,9,15.9,1,Y
IDCJAC0010,A764,2020,4,10,15.5,1,Y
IDCJAC0010,A764,2020,4,11,16.6,1,Y
IDCJAC0010,A764,2020,4,12,17.8,1,Y
IDCJAC0010,A764,2020,4,13,18,1,Y
IDCJAC0010,A764,2020,4,14,19.9,1,Y
IDCJAC0010,A764,2020,4,15,15.8,1,Y
IDCJAC0010,A764,2020,4,16,16.7,1,Y
IDCJAC0010,A764,2020,4,17,18,1,Y
IDCJAC0010,A764,2020,4,18,16.8,1,Y
IDCJAC0010,A764,2020,4,19,18.3,1,Y
IDCJAC0010,A764,2020,4,20,18.4,1,Y
IDCJAC0010,A764,2020,4,21,18.5,1,Y
IDCJAC0010,A764,2020,4,22,17.8,1,Y
IDCJAC0010,A764,2020,4,23,16.7,1,Y
IDCJAC0010,A764,2020,4,24,15.2,1,Y
IDCJAC0010,A764,2020,4,25,16.3,1,Y
IDCJAC0010,A764,2020,4,26,13.8,1,Y
IDCJAC0010,A764,2020,4,27,13.9,1,Y
IDCJAC0010,A764,2020,4,28,12,1,Y
IDCJAC0010,A764,2020,4,29,13.2,1,Y
IDCJAC0010,A764,2020,4,30,12.4,1,Y
IDCJAC0010,A764,2020,5,1,13.1,1,Y
IDCJAC0010,A764,2020,5,2,13.3,1,Y
IDCJAC0010,A764,2020,5,3,14,1,Y
IDCJAC0010,A764,2020,5,4,11.3,1,Y
IDCJAC0010,A764,2020,5,5,12.5,1,Y
IDCJAC0010,A764,2020,5,6,15.7,1,Y
IDCJAC0010,A764,2020,5,7,15.7,1,Y
IDCJAC0010,A764,2020,5,8,9.8,1,Y
IDCJAC0010,A764,2020,5,9,11.1,1,Y
IDCJAC0010,A764,2020,5,10,10.2,1,Y
IDCJAC0010,A764,2020,5,11,9.9,1,Y
IDCJAC0010,A764,2020,5,12,10.3,1,Y
IDCJAC0010,A764,2020,5,13,11.9,1,Y
IDCJAC0010,A764,2020,5,14,15.6,1,Y
IDCJAC0010,A764,2020,5,15,17,1,Y
IDCJAC0010,A764,2020,5,16,15.1,1,Y
IDCJAC0010,A764,2020,5,17,11.3,1,Y
IDCJAC0010,A764,2020,5,18,11.5,1,Y
IDCJAC0010,A764,2020,5,19,11.7,1,Y
IDCJAC0010,A764,2020,5,20,13.6,1,Y
IDCJAC0010,A764,2020,5,21,14.2,1,Y
IDCJAC0010,A764,2020,5,22,14.1,1,Y
IDCJAC0010,A764,2020,5,23,18.5,1,Y
IDCJAC0010,A764,2020,5,24,11.7,1,Y
IDCJAC0010,A764,2020,5,25,8.6,1,Y
IDCJAC0010,A764,2020,5,26,6.1,1,Y
IDCJAC0010,A764,2020,5,27,5.4,1,Y
IDCJAC0010,A764,2020,5,28,5.8,1,Y
IDCJAC0010,A764,2020,5,29,6.5,1,Y
IDCJAC0010,A764,2020,5,30,8.1,1,Y
IDCJAC0010,A764,2020,5,31,8.2,1,Y
IDCJAC0010,A764,2020,6,1,8.4,1,Y
IDCJAC0010,A764,2020,6,2,9.5,1,Y
IDCJAC0010,A764,2020,6,3,13.1,1,Y
IDCJAC0010,A764,2020,6,4,16.6,1,Y
IDCJAC0010,A764,2020,6,5,17.2,1,Y
IDCJAC0010,A764,2020,6,6,16.2,1,Y
IDCJAC0010,A764,2020,6,7,17.3,1,Y
IDCJAC0010,A764,2020,6,8,17,1,Y
IDCJAC0010,A764,2020,6,9,15.6,1,Y
IDCJAC0010,A764,2020,6,10,16.4,1,Y
IDCJAC0010,A764,2020,6,11,13.7,1,Y
IDCJAC0010,A764,2020,6,12,12.5,1,Y
IDCJAC0010,A764,2020,6,13,12.9,1,Y
IDCJAC0010,A764,2020,6,14,13.2,1,Y
IDCJAC0010,A764,2020,6,15,14.1,1,Y
IDCJAC0010,A764,2020,6,16,12.3,1,Y
IDCJAC0010,A764,2020,6,17,12.2,1,Y
IDCJAC0010,A764,2020,6,18,10.7,1,Y
IDCJAC0010,A764,2020,6,19,11,1,Y
IDCJAC0010,A764,2020,6,20,11.5,1,Y
IDCJAC0010,A764,2020,6,21,14.2,1,Y
IDCJAC0010,A764,2020,6,22,11.1,1,Y
IDCJAC0010,A764,2020,6,23,10,1,Y
IDCJAC0010,A764,2020,6,24,10,1,Y
IDCJAC0010,A764,2020,6,25,13.8,1,Y
IDCJAC0010,A764,2020,6,26,15.2,1,Y
IDCJAC0010,A764,2020,6,27,16,1,Y
IDCJAC0010,A764,2020,6,28,14.4,1,Y
IDCJAC0010,A764,2020,6,29,12,1,Y
IDCJAC0010,A764,2020,6,30,12,1,Y
IDCJAC0010,A764,2020,7,1,16,1,Y
IDCJAC0010,A764,2020,7,2,6.3,1,Y
IDCJAC0010,A764,2020,7,3,9,1,Y
IDCJAC0010,A764,2020,7,4,10,1,Y
IDCJAC0010,A764,2020,7,5,14.6,1,Y
IDCJAC0010,A764,2020,7,6,14,1,Y
IDCJAC0010,A764,2020,7,7,12.3,1,Y
IDCJAC0010,A764,2020,7,8,10.7,1,Y
IDCJAC0010,A764,2020,7,9,13.3,1,Y
IDCJAC0010,A764,2020,7,10,12.4,1,Y
IDCJAC0010,A764,2020,7,11,12.8,1,Y
IDCJAC0010,A764,2020,7,12,13.1,1,Y
IDCJAC0010,A764,2020,7,13,12.2,1,Y
IDCJAC0010,A764,2020,7,14,13.5,1,Y
IDCJAC0010,A764,2020,7,15,15.7,1,Y
IDCJAC0010,A764,2020,7,16,15.4,1,Y
IDCJAC0010,A764,2020,7,17,13,1,Y
IDCJAC0010,A764,2020,7,18,11.7,1,Y
IDCJAC0010,A764,2020,7,19,11.6,1,Y
IDCJAC0010,A764,2020,7,20,9.5,1,Y
IDCJAC0010,A764,2020,7,21,10.2,1,Y
IDCJAC0010,A764,2020,7,22,10.6,1,Y
IDCJAC0010,A764,2020,7,23,11.3,1,Y
IDCJAC0010,A764,2020,7,24,10.9,1,Y
IDCJAC0010,A764,2020,7,25,11.8,1,Y
IDCJAC0010,A764,2020,7,26,11.1,1,Y
IDCJAC0010,A764,2020,7,27,11.4,1,Y
IDCJAC0010,A764,2020,7,28,12.4,1,Y
IDCJAC0010,A764,2020,7,29,14.2,1,Y
IDCJAC0010,A764,2020,7,30,14,1,Y
IDCJAC0010,A764,2020,7,31,14.8,1,Y
IDCJAC0010,A764,2020,8,1,14.9,1,Y
IDCJAC0010,A764,2020,8,2,10.6,1,Y
IDCJAC0010,A764,2020,8,3,8.9,1,Y
IDCJAC0010,A764,2020,8,4,9,1,Y
IDCJAC0010,A764,2020,8,5,8.5,1,Y
IDCJAC0010,A764,2020,8,6,9.3,1,Y
IDCJAC0010,A764,2020,8,7,8.5,1,Y
IDCJAC0010,A764,2020,8,8,11.5,1,Y
IDCJAC0010,A764,2020,8,9,13,1,Y
IDCJAC0010,A764,2020,8,10,10.4,1,Y
IDCJAC0010,A764,2020,8,11,11.4,1,Y
IDCJAC0010,A764,2020,8,12,11.5,1,Y
IDCJAC0010,A764,2020,8,13,14.2,1,Y
IDCJAC0010,A764,2020,8,14,14.9,1,Y
IDCJAC0010,A764,2020,8,15,18.3,1,Y
IDCJAC0010,A764,2020,8,16,17.8,1,Y
IDCJAC0010,A764,2020,8,17,19,1,Y
IDCJAC0010,A764,2020,8,18,17,1,Y
IDCJAC0010,A764,2020,8,19,18.6,1,Y
IDCJAC0010,A764,2020,8,20,16.2,1,Y
IDCJAC0010,A764,2020,8,21,14.7,1,Y
IDCJAC0010,A764,2020,8,22,10,1,Y
IDCJAC0010,A764,2020,8,23,11.8,1,Y
IDCJAC0010,A764,2020,8,24,10.1,1,Y
IDCJAC0010,A764,2020,8,25,9.5,1,Y
IDCJAC0010,A764,2020,8,26,9.6,1,Y
IDCJAC0010,A764,2020,8,27,9.7,1,Y
IDCJAC0010,A764,2020,8,28,12.2,1,Y
IDCJAC0010,A764,2020,8,29,12.8,1,Y
IDCJAC0010,A764,2020,8,30,13.5,1,Y
IDCJAC0010,A764,2020,8,31,13.1,1,Y
IDCJAC0010,A764,2020,9,1,16.7,1,Y
IDCJAC0010,A764,2020,9,2,16.3,1,Y
IDCJAC0010,A764,2020,9,3,12.9,1,Y
IDCJAC0010,A764,2020,9,4,14.9,1,Y
IDCJAC0010,A764,2020,9,5,13.7,1,Y
IDCJAC0010,A764,2020,9,6,14.5,1,Y
IDCJAC0010,A764,2020,9,7,14.1,1,Y
IDCJAC0010,A764,2020,9,8,14.8,1,Y
IDCJAC0010,A764,2020,9,9,15.2,1,Y
IDCJAC0010,A764,2020,9,10,16.1,1,Y
IDCJAC0010,A764,2020,9,11,15.5,1,Y
IDCJAC0010,A764,2020,9,12,16.1,1,Y
IDCJAC0010,A764,2020,9,13,15.3,1,Y
IDCJAC0010,A764,2020,9,14,14.8,1,Y
IDCJAC0010,A764,2020,9,15,16.5,1,Y
IDCJAC0010,A764,2020,9,16,16.7,1,Y
IDCJAC0010,A764,2020,9,17,20.4,1,Y
IDCJAC0010,A764,2020,9,18,17.1,1,Y
IDCJAC0010,A764,2020,9,19,19.5,1,Y
IDCJAC0010,A764,2020,9,20,18.7,1,Y
IDCJAC0010,A764,2020,9,21,17.1,1,Y
IDCJAC0010,A764,2020,9,22,15.3,1,Y
IDCJAC0010,A764,2020,9,23,17.1,1,Y
IDCJAC0010,A764,2020,9,24,15.4,1,Y
IDCJAC0010,A764,2020,9,25,16.4,1,Y
IDCJAC0010,A764,2020,9,26,15.4,1,Y
IDCJAC0010,A764,2020,9,27,16.4,1,Y
IDCJAC0010,A764,2020,9,28,20.6,1,Y
IDCJAC0010,A764,2020,9,29,17.6,1,Y
IDCJAC0010,A764,2020,9,30,20.2,1,Y
IDCJAC0010,A764,2020,10,1,19.3,1,Y
IDCJAC0010,A764,2020,10,2,20.2,1,Y
IDCJAC0010,A764,2020,10,3,20.9,1,Y
IDCJAC0010,A764,2020,10,4,21.7,1,Y
IDCJAC0010,A764,2020,10,5,20,1,Y
IDCJAC0010,A764,2020,10,6,21.2,1,Y
IDCJAC0010,A764,2020,10,7,22.9,1,Y
IDCJAC0010,A764,2020,10,8,21.5,1,Y
IDCJAC0010,A764,2020,10,9,22.6,1,Y
IDCJAC0010,A764,2020,10,10,19.1,1,Y
IDCJAC0010,A764,2020,10,11,15.7,1,Y
IDCJAC0010,A764,2020,10,12,18.1,1,Y
IDCJAC0010,A764,2020,10,13,18.2,1,Y
IDCJAC0010,A764,2020,10,14,19.4,1,Y
IDCJAC0010,A764,2020,10,15,21.6,1,Y
IDCJAC0010,A764,2020,10,16,18.9,1,Y
IDCJAC0010,A764,2020,10,17,16.5,1,Y
IDCJAC0010,A764,2020,10,18,17.7,1,Y
IDCJAC0010,A764,2020,10,19,20.5,1,Y
IDCJAC0010,A764,2020,10,20,19.7,1,Y
IDCJAC0010,A764,2020,10,21,19.5,1,Y
IDCJAC0010,A764,2020,10,22,19.2,1,Y
IDCJAC0010,A764,2020,10,23,20.2,1,Y
IDCJAC0010,A764,2020,10,24,19.8,1,Y
IDCJAC0010,A764,2020,10,25,19,1,Y
IDCJAC0010,A764,2020,10,26,18,1,Y
IDCJAC0010,A764,2020,10,27,19.3,1,Y
IDCJAC0010,A764,2020,10,28,17.5,1,Y
IDCJAC0010,A764,2020,10,29,20.1,1,Y
IDCJAC0010,A764,2020,10,30,19.5,1,Y
IDCJAC0010,A764,2020,10,31,17.8,1,Y
IDCJAC0010,A764,2020,11,1,16.6,1,Y
IDCJAC0010,A764,2020,11,2,12.2,1,Y
IDCJAC0010,A764,2020,11,3,13.4,1,Y
IDCJAC0010,A764,2020,11,4,16.1,1,Y
IDCJAC0010,A764,2020,11,5,14.5,1,Y
IDCJAC0010,A764,2020,11,6,16.1,1,Y
IDCJAC0010,A764,2020,11,7,16.8,1,Y
IDCJAC0010,A764,2020,11,8,17.7,1,Y
IDCJAC0010,A764,2020,11,9,19.2,1,Y
IDCJAC0010,A764,2020,11,10,18.9,1,Y
IDCJAC0010,A764,2020,11,11,21.2,1,Y
IDCJAC0010,A764,2020,11,12,20,1,Y
IDCJAC0010,A764,2020,11,13,19.8,1,Y
IDCJAC0010,A764,2020,11,14,18.7,1,Y
IDCJAC0010,A764,2020,11,15,19.4,1,Y
IDCJAC0010,A764,2020,11,16,19.3,1,Y
IDCJAC0010,A764,2020,11,17,19.6,1,Y
IDCJAC0010,A764,2020,11,18,20.4,1,Y
IDCJAC0010,A764,2020,11,19,20.3,1,Y
IDCJAC0010,A764,2020,11,20,15,1,Y
IDCJAC0010,A764,2020,11,21,15.2,1,Y
IDCJAC0010,A764,2020,11,22,16.8,1,Y
IDCJAC0010,A764,2020,11,23,18,1,Y
IDCJAC0010,A764,2020,11,24,19.2,1,Y
IDCJAC0010,A764,2020,11,25,17.6,1,Y
IDCJAC0010,A764,2020,11,26,17.8,1,Y
