Product code,station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,A764,2019,7,18,26.5,1,Y
IDCJAC0010,A764,2019,7,19,26.6,1,Y
IDCJAC0010,A764,2019,7,20,26.5,1,Y
IDCJAC0010,A764,2019,7,21,26.4,1,Y
IDCJAC0010,A764,2019,7,22,27.8,1,Y
IDCJAC0010,A764,2019,7,23,28,1,Y
IDCJAC0010,A764,2019,7,24,29.3,1,Y
IDCJAC0010,A764,2019,7,25,30.2,1,Y
IDCJAC0010,A764,2019,7,26,30,1,Y
IDCJAC0010,A764,2019,7,27,28.9,1,Y
IDCJAC0010,A764,2019,7,28,28.6,1,Y
IDCJAC0010,A764,2019,7,29,28.8,1,Y
IDCJAC0010,A764,2019,7,30,30.3,1,Y
IDCJAC0010,A764,2019,7,31,30.4,1,Y
IDCJAC0010,A764,2019,8,1,31.9,1,Y
IDCJAC0010,A764,2019,8,2,33.4,1,Y
IDCJAC0010,A764,2019,8,3,26.3,1,Y
IDCJAC0010,A764,2019,8,4,16.4,1,Y
IDCJAC0010,A764,2019,8,5,20.1,1,Y
IDCJAC0010,A764,2019,8,6,25.1,1,Y
IDCJAC0010,A764,2019,8,7,28.8,1,Y
IDCJAC0010,A764,2019,8,8,30.1,1,Y
IDCJAC0010,A764,2019,8,9,31.3,1,Y
IDCJAC0010,A764,2019,8,10,33.2,1,Y
IDCJAC0010,A764,2019,8,11,32.7,1,Y
IDCJAC0010,A764,2019,8,12,32.9,1,Y
IDCJAC0010,A764,2019,8,13,34.1,1,Y
IDCJAC0010,A764,2019,8,14,27.1,1,Y
IDCJAC0010,A764,2019,8,15,28.2,1,Y
IDCJAC0010,A764,2019,8,16,27.9,1,Y
IDCJAC0010,A764,2019,8,17,30.5,1,Y
IDCJAC0010,A764,2019,8,18,32.5,1,Y
IDCJAC0010,A764,2019,8,19,30.6,1,Y
IDCJAC0010,A764,2019,8,20,30.2,1,Y
IDCJAC0010,A764,2019,8,21,31.4,1,Y
IDCJAC0010,A764,2019,8,22,29.4,1,Y
IDCJAC0010,A764,2019,8,23,27.8,1,Y
IDCJAC0010,A764,2019,8,24,28.2,1,Y
IDCJAC0010,A764,2019,8,25,31.1,1,Y
IDCJAC0010,A764,2019,8,26,31.8,1,Y
IDCJAC0010,A764,2019,8,27,31.8,1,Y
IDCJAC0010,A764,2019,8,28,28.3,1,Y
IDCJAC0010,A764,2019,8,29,31,1,Y
IDCJAC0010,A764,2019,8,30,33.5,1,Y
IDCJAC0010,A764,2019,8,31,35.8,1,Y
IDCJAC0010,A764,2019,9,1,34.3,1,Y
IDCJAC0010,A764,2019,9,2,31.3,1,Y
IDCJAC0010,A764,2019,9,3,29.5,1,Y
IDCJAC0010,A764,2019,9,4,34,1,Y
IDCJAC0010,A764,2019,9,5,33,1,Y
IDCJAC0010,A764,2019,9,6,33.9,1,Y
IDCJAC0010,A764,2019,9,7,33.1,1,Y
IDCJAC0010,A764,2019,9,8,34.5,1,Y
IDCJAC0010,A764,2019,9,9,34.4,1,Y
IDCJAC0010,A764,2019,9,10,36.9,1,Y
IDCJAC0010,A764,2019,9,11,37.7,1,Y
IDCJAC0010,A764,2019,9,12,38.8,1,Y
IDCJAC0010,A764,2019,9,13,37.9,1,Y
IDCJAC0010,A764,2019,9,14,36.8,1,Y
IDCJAC0010,A764,2019,9,15,36.2,1,Y
IDCJAC0010,A764,2019,9,16,35.6,1,Y
IDCJAC0010,A764,2019,9,17,37.1,1,Y
IDCJAC0010,A764,2019,9,18,38.2,1,Y
IDCJAC0010,A764,2019,9,19,37.4,1,Y
IDCJAC0010,A764,2019,9,20,36.7,1,Y
IDCJAC0010,A764,2019,9,21,35.2,1,Y
IDCJAC0010,A764,2019,9,22,33.5,1,Y
IDCJAC0010,A764,2019,9,23,31.8,1,Y
IDCJAC0010,A764,2019,9,24,33.9,1,Y
IDCJAC0010,A764,2019,9,25,27.2,1,Y
IDCJAC0010,A764,2019,9,26,21.1,1,Y
IDCJAC0010,A764,2019,9,27,28,1,Y
IDCJAC0010,A764,2019,9,28,31.5,1,Y
IDCJAC0010,A764,2019,9,29,31.7,1,Y
IDCJAC0010,A764,2019,9,30,34.4,1,Y
IDCJAC0010,A764,2019,10,1,37.1,1,Y
IDCJAC0010,A764,2019,10,2,36.4,1,Y
IDCJAC0010,A764,2019,10,3,36.3,1,Y
IDCJAC0010,A764,2019,10,4,35.7,1,Y
IDCJAC0010,A764,2019,10,5,35.9,1,Y
IDCJAC0010,A764,2019,10,6,34.7,1,Y
IDCJAC0010,A764,2019,10,7,33.3,1,Y
IDCJAC0010,A764,2019,10,8,26.5,1,Y
IDCJAC0010,A764,2019,10,9,30.9,1,Y
IDCJAC0010,A764,2019,10,10,30.1,1,Y
IDCJAC0010,A764,2019,10,11,33.3,1,Y
IDCJAC0010,A764,2019,10,12,35.6,1,Y
IDCJAC0010,A764,2019,10,13,37,1,Y
IDCJAC0010,A764,2019,10,14,36.8,1,Y
IDCJAC0010,A764,2019,10,15,37.1,1,Y
IDCJAC0010,A764,2019,10,16,35.5,1,Y
IDCJAC0010,A764,2019,10,17,36.5,1,Y
IDCJAC0010,A764,2019,10,18,37.3,1,Y
IDCJAC0010,A764,2019,10,19,36.9,1,Y
IDCJAC0010,A764,2019,10,20,34.8,1,Y
IDCJAC0010,A764,2019,10,21,31.3,1,Y
IDCJAC0010,A764,2019,10,22,28.2,1,Y
IDCJAC0010,A764,2019,10,23,32.9,1,Y
IDCJAC0010,A764,2019,10,24,35.1,1,Y
IDCJAC0010,A764,2019,10,25,36.4,1,Y
IDCJAC0010,A764,2019,10,26,36.5,1,Y
IDCJAC0010,A764,2019,10,27,36.6,1,Y
IDCJAC0010,A764,2019,10,28,32.9,1,Y
IDCJAC0010,A764,2019,10,29,35.1,1,Y
IDCJAC0010,A764,2019,10,30,35,1,Y
IDCJAC0010,A764,2019,10,31,34,1,Y
IDCJAC0010,A764,2019,11,1,34.8,1,Y
IDCJAC0010,A764,2019,11,2,33.8,1,Y
IDCJAC0010,A764,2019,11,3,37.1,1,Y
IDCJAC0010,A764,2019,11,4,36.7,1,Y
IDCJAC0010,A764,2019,11,5,35.8,1,Y
IDCJAC0010,A764,2019,11,6,31.2,1,Y
IDCJAC0010,A764,2019,11,7,34.5,1,Y
IDCJAC0010,A764,2019,11,8,31.5,1,Y
IDCJAC0010,A764,2019,11,9,31.8,1,Y
IDCJAC0010,A764,2019,11,10,28.1,1,Y
IDCJAC0010,A764,2019,11,11,34.3,1,Y
IDCJAC0010,A764,2019,11,12,33,1,Y
IDCJAC0010,A764,2019,11,13,33.4,1,Y
IDCJAC0010,A764,2019,11,14,30.8,1,Y
IDCJAC0010,A764,2019,11,15,24.5,1,Y
IDCJAC0010,A764,2019,11,16,31.1,1,Y
IDCJAC0010,A764,2019,11,17,32.5,1,Y
IDCJAC0010,A764,2019,11,18,33.9,1,Y
IDCJAC0010,A764,2019,11,19,33.2,1,Y
IDCJAC0010,A764,2019,11,20,32.4,1,Y
IDCJAC0010,A764,2019,11,21,32.5,1,Y
IDCJAC0010,A764,2019,11,22,32.6,1,Y
IDCJAC0010,A764,2019,11,23,34.5,1,Y
IDCJAC0010,A764,2019,11,24,27.2,1,Y
IDCJAC0010,A764,2019,11,25,33.5,1,Y
IDCJAC0010,A764,2019,11,26,33.8,1,Y
IDCJAC0010,A764,2019,11,27,32.4,1,Y
IDCJAC0010,A764,2019,11,28,30.8,1,Y
IDCJAC0010,A764,2019,11,29,30.6,1,Y
IDCJAC0010,A764,2019,11,30,28.8,1,Y
IDCJAC0010,A764,2019,12,1,30.8,1,Y
IDCJAC0010,A764,2019,12,2,30.7,1,Y
IDCJAC0010,A764,2019,12,3,31.1,1,Y
IDCJAC0010,A764,2019,12,4,31.4,1,Y
IDCJAC0010,A764,2019,12,5,30.2,1,Y
IDCJAC0010,A764,2019,12,6,28.5,1,Y
IDCJAC0010,A764,2019,12,7,31.1,1,Y
IDCJAC0010,A764,2019,12,8,33.8,1,Y
IDCJAC0010,A764,2019,12,9,31.4,1,Y
IDCJAC0010,A764,2019,12,10,29.8,1,Y
IDCJAC0010,A764,2019,12,11,25.6,1,Y
IDCJAC0010,A764,2019,12,12,28.1,1,Y
IDCJAC0010,A764,2019,12,13,29.8,1,Y
IDCJAC0010,A764,2019,12,14,32.2,1,Y
IDCJAC0010,A764,2019,12,15,33,1,Y
IDCJAC0010,A764,2019,12,16,34.7,1,Y
IDCJAC0010,A764,2019,12,17,33.5,1,Y
IDCJAC0010,A764,2019,12,18,28.7,1,Y
IDCJAC0010,A764,2019,12,19,30.8,1,Y
IDCJAC0010,A764,2019,12,20,31.2,1,Y
IDCJAC0010,A764,2019,12,21,30.4,1,Y
IDCJAC0010,A764,2019,12,22,29.2,1,Y
IDCJAC0010,A764,2019,12,23,26,1,Y
IDCJAC0010,A764,2019,12,24,30.9,1,Y
IDCJAC0010,A764,2019,12,25,32.6,1,Y
IDCJAC0010,A764,2019,12,26,34.2,1,Y
IDCJAC0010,A764,2019,12,27,34.3,1,Y
IDCJAC0010,A764,2019,12,28,33.5,1,Y
IDCJAC0010,A764,2019,12,29,33.8,1,Y
IDCJAC0010,A764,2019,12,30,33.2,1,Y
IDCJAC0010,A764,2019,12,31,34,1,Y
IDCJAC0010,A764,2020,1,1,31.9,1,Y
IDCJAC0010,A764,2020,1,2,29.7,1,Y
IDCJAC0010,A764,2020,1,3,29.2,1,Y
IDCJAC0010,A764,2020,1,4,31.7,1,Y
IDCJAC0010,A764,2020,1,5,31.4,1,Y
IDCJAC0010,A764,2020,1,6,33,1,Y
IDCJAC0010,A764,2020,1,7,33.2,1,Y
IDCJAC0010,A764,2020,1,8,30.4,1,Y
IDCJAC0010,A764,2020,1,9,32,1,Y
IDCJAC0010,A764,2020,1,10,32.7,1,Y
IDCJAC0010,A764,2020,1,11,33.3,1,Y
IDCJAC0010,A764,2020,1,12,33.5,1,Y
IDCJAC0010,A764,2020,1,13,31,1,Y
IDCJAC0010,A764,2020,1,14,33.8,1,Y
IDCJAC0010,A764,2020,1,15,35,1,Y
IDCJAC0010,A764,2020,1,16,35.5,1,Y
IDCJAC0010,A764,2020,1,17,31.4,1,Y
IDCJAC0010,A764,2020,1,18,31.8,1,Y
IDCJAC0010,A764,2020,1,19,32.9,1,Y
IDCJAC0010,A764,2020,1,20,33.5,1,Y
IDCJAC0010,A764,2020,1,21,32.6,1,Y
IDCJAC0010,A764,2020,1,22,31.7,1,Y
IDCJAC0010,A764,2020,1,23,28.3,1,Y
IDCJAC0010,A764,2020,1,24,29,1,Y
IDCJAC0010,A764,2020,1,25,31.5,1,Y
IDCJAC0010,A764,2020,1,26,31.7,1,Y
IDCJAC0010,A764,2020,1,27,33.9,1,Y
IDCJAC0010,A764,2020,1,28,33,1,Y
IDCJAC0010,A764,2020,1,29,31,1,Y
IDCJAC0010,A764,2020,1,30,32.2,1,Y
IDCJAC0010,A764,2020,1,31,29.2,1,Y
IDCJAC0010,A764,2020,2,1,31.8,1,Y
IDCJAC0010,A764,2020,2,2,32.4,1,Y
IDCJAC0010,A764,2020,2,3,32.4,1,Y
IDCJAC0010,A764,2020,2,4,30.5,1,Y
IDCJAC0010,A764,2020,2,5,30.2,1,Y
IDCJAC0010,A764,2020,2,6,30.3,1,Y
IDCJAC0010,A764,2020,2,7,26,1,Y
IDCJAC0010,A764,2020,2,8,28.6,1,Y
IDCJAC0010,A764,2020,2,9,26.1,1,Y
IDCJAC0010,A764,2020,2,10,26,1,Y
IDCJAC0010,A764,2020,2,11,27.7,1,Y
IDCJAC0010,A764,2020,2,12,26.2,1,Y
IDCJAC0010,A764,2020,2,13,30.2,1,Y
IDCJAC0010,A764,2020,2,14,32.7,1,Y
IDCJAC0010,A764,2020,2,15,34.2,1,Y
IDCJAC0010,A764,2020,2,16,34.4,1,Y
IDCJAC0010,A764,2020,2,17,33.3,1,Y
IDCJAC0010,A764,2020,2,18,33.2,1,Y
IDCJAC0010,A764,2020,2,19,32.4,1,Y
IDCJAC0010,A764,2020,2,20,32.7,1,Y
IDCJAC0010,A764,2020,2,21,28.7,1,Y
IDCJAC0010,A764,2020,2,22,28,1,Y
IDCJAC0010,A764,2020,2,23,28.7,1,Y
IDCJAC0010,A764,2020,2,24,28.2,1,Y
IDCJAC0010,A764,2020,2,25,31.7,1,Y
IDCJAC0010,A764,2020,2,26,30.3,1,Y
IDCJAC0010,A764,2020,2,27,26.1,1,Y
IDCJAC0010,A764,2020,2,28,27.1,1,Y
IDCJAC0010,A764,2020,2,29,28.7,1,Y
IDCJAC0010,A764,2020,3,1,29.4,1,Y
IDCJAC0010,A764,2020,3,2,27.6,1,Y
IDCJAC0010,A764,2020,3,3,29.8,1,Y
IDCJAC0010,A764,2020,3,4,31.9,1,Y
IDCJAC0010,A764,2020,3,5,31.4,1,Y
IDCJAC0010,A764,2020,3,6,32.8,1,Y
IDCJAC0010,A764,2020,3,7,31.4,1,Y
IDCJAC0010,A764,2020,3,8,31.6,1,Y
IDCJAC0010,A764,2020,3,9,32.2,1,Y
IDCJAC0010,A764,2020,3,10,32.9,1,Y
IDCJAC0010,A764,2020,3,11,32.8,1,Y
IDCJAC0010,A764,2020,3,12,33.1,1,Y
IDCJAC0010,A764,2020,3,13,33.7,1,Y
IDCJAC0010,A764,2020,3,14,33.6,1,Y
IDCJAC0010,A764,2020,3,15,34.3,1,Y
IDCJAC0010,A764,2020,3,16,32.5,1,Y
IDCJAC0010,A764,2020,3,17,32.9,1,Y
IDCJAC0010,A764,2020,3,18,32.9,1,Y
IDCJAC0010,A764,2020,3,19,32.4,1,Y
IDCJAC0010,A764,2020,3,20,31,1,Y
IDCJAC0010,A764,2020,3,21,30.3,1,Y
IDCJAC0010,A764,2020,3,22,29.6,1,Y
IDCJAC0010,A764,2020,3,23,30.4,1,Y
IDCJAC0010,A764,2020,3,24,30.1,1,Y
IDCJAC0010,A764,2020,3,25,29.6,1,Y
IDCJAC0010,A764,2020,3,26,30.4,1,Y
IDCJAC0010,A764,2020,3,27,30.8,1,Y
IDCJAC0010,A764,2020,3,28,31.9,1,Y
IDCJAC0010,A764,2020,3,29,29.1,1,Y
IDCJAC0010,A764,2020,3,30,30.3,1,Y
IDCJAC0010,A764,2020,3,31,32.6,1,Y
IDCJAC0010,A764,2020,4,1,32.2,1,Y
IDCJAC0010,A764,2020,4,2,33.3,1,Y
IDCJAC0010,A764,2020,4,3,32.9,1,Y
IDCJAC0010,A764,2020,4,4,30.6,1,Y
IDCJAC0010,A764,2020,4,5,31.9,1,Y
IDCJAC0010,A764,2020,4,6,33.7,1,Y
IDCJAC0010,A764,2020,4,7,30.4,1,Y
IDCJAC0010,A764,2020,4,8,31.1,1,Y
IDCJAC0010,A764,2020,4,9,29.3,1,Y
IDCJAC0010,A764,2020,4,10,29.2,1,Y
IDCJAC0010,A764,2020,4,11,30.9,1,Y
IDCJAC0010,A764,2020,4,12,30.6,1,Y
IDCJAC0010,A764,2020,4,13,31.4,1,Y
IDCJAC0010,A764,2020,4,14,25.3,1,Y
IDCJAC0010,A764,2020,4,15,26,1,Y
IDCJAC0010,A764,2020,4,16,26.5,1,Y
IDCJAC0010,A764,2020,4,17,29.6,1,Y
IDCJAC0010,A764,2020,4,18,30.3,1,Y
IDCJAC0010,A764,2020,4,19,27.8,1,Y
IDCJAC0010,A764,2020,4,20,29,1,Y
IDCJAC0010,A764,2020,4,21,30.7,1,Y
IDCJAC0010,A764,2020,4,22,30.6,1,Y
IDCJAC0010,A764,2020,4,23,31.1,1,Y
IDCJAC0010,A764,2020,4,24,32.1,1,Y
IDCJAC0010,A764,2020,4,25,31.8,1,Y
IDCJAC0010,A764,2020,4,26,31.5,1,Y
IDCJAC0010,A764,2020,4,27,31.5,1,Y
IDCJAC0010,A764,2020,4,28,29.4,1,Y
IDCJAC0010,A764,2020,4,29,30,1,Y
IDCJAC0010,A764,2020,4,30,30.8,1,Y
IDCJAC0010,A764,2020,5,1,31.7,1,Y
IDCJAC0010,A764,2020,5,2,31.5,1,Y
IDCJAC0010,A764,2020,5,3,30.9,1,Y
IDCJAC0010,A764,2020,5,4,31,1,Y
IDCJAC0010,A764,2020,5,5,31.6,1,Y
IDCJAC0010,A764,2020,5,6,31.6,1,Y
IDCJAC0010,A764,2020,5,7,25.9,1,Y
IDCJAC0010,A764,2020,5,8,27,1,Y
IDCJAC0010,A764,2020,5,9,29.6,1,Y
IDCJAC0010,A764,2020,5,10,28.7,1,Y
IDCJAC0010,A764,2020,5,11,29.6,1,Y
IDCJAC0010,A764,2020,5,12,30.4,1,Y
IDCJAC0010,A764,2020,5,13,30.6,1,Y
IDCJAC0010,A764,2020,5,14,26.2,1,Y
IDCJAC0010,A764,2020,5,15,28.9,1,Y
IDCJAC0010,A764,2020,5,16,29.2,1,Y
IDCJAC0010,A764,2020,5,17,29.7,1,Y
IDCJAC0010,A764,2020,5,18,30.3,1,Y
IDCJAC0010,A764,2020,5,19,30.1,1,Y
IDCJAC0010,A764,2020,5,20,30.2,1,Y
IDCJAC0010,A764,2020,5,21,30.7,1,Y
IDCJAC0010,A764,2020,5,22,31.7,1,Y
IDCJAC0010,A764,2020,5,23,22.1,1,Y
IDCJAC0010,A764,2020,5,24,15.9,1,Y
IDCJAC0010,A764,2020,5,25,22.8,1,Y
IDCJAC0010,A764,2020,5,26,23.6,1,Y
IDCJAC0010,A764,2020,5,27,25.7,1,Y
IDCJAC0010,A764,2020,5,28,27.9,1,Y
IDCJAC0010,A764,2020,5,29,28.8,1,Y
IDCJAC0010,A764,2020,5,30,27.6,1,Y
IDCJAC0010,A764,2020,5,31,27.4,1,Y
IDCJAC0010,A764,2020,6,1,28.5,1,Y
IDCJAC0010,A764,2020,6,2,29.4,1,Y
IDCJAC0010,A764,2020,6,3,28.6,1,Y
IDCJAC0010,A764,2020,6,4,31.3,1,Y
IDCJAC0010,A764,2020,6,5,31,1,Y
IDCJAC0010,A764,2020,6,6,30.2,1,Y
IDCJAC0010,A764,2020,6,7,29.2,1,Y
IDCJAC0010,A764,2020,6,8,32,1,Y
IDCJAC0010,A764,2020,6,9,32.6,1,Y
IDCJAC0010,A764,2020,6,10,32.4,1,Y
IDCJAC0010,A764,2020,6,11,33,1,Y
IDCJAC0010,A764,2020,6,12,32.4,1,Y
IDCJAC0010,A764,2020,6,13,32.6,1,Y
IDCJAC0010,A764,2020,6,14,31.7,1,Y
IDCJAC0010,A764,2020,6,15,29.2,1,Y
IDCJAC0010,A764,2020,6,16,29.3,1,Y
IDCJAC0010,A764,2020,6,17,28.6,1,Y
IDCJAC0010,A764,2020,6,18,29.1,1,Y
IDCJAC0010,A764,2020,6,19,29.8,1,Y
IDCJAC0010,A764,2020,6,20,31.7,1,Y
IDCJAC0010,A764,2020,6,21,31.2,1,Y
IDCJAC0010,A764,2020,6,22,29.3,1,Y
IDCJAC0010,A764,2020,6,23,28.6,1,Y
IDCJAC0010,A764,2020,6,24,30.5,1,Y
IDCJAC0010,A764,2020,6,25,31.4,1,Y
IDCJAC0010,A764,2020,6,26,31.1,1,Y
IDCJAC0010,A764,2020,6,27,21.5,1,Y
IDCJAC0010,A764,2020,6,28,26.6,1,Y
IDCJAC0010,A764,2020,6,29,29.9,1,Y
IDCJAC0010,A764,2020,6,30,30.1,1,Y
IDCJAC0010,A764,2020,7,1,23.6,1,Y
IDCJAC0010,A764,2020,7,2,24.6,1,Y
IDCJAC0010,A764,2020,7,3,26.9,1,Y
IDCJAC0010,A764,2020,7,4,30.6,1,Y
IDCJAC0010,A764,2020,7,5,32.1,1,Y
IDCJAC0010,A764,2020,7,6,32.8,1,Y
IDCJAC0010,A764,2020,7,7,31.3,1,Y
IDCJAC0010,A764,2020,7,8,31.4,1,Y
IDCJAC0010,A764,2020,7,9,27.2,1,Y
IDCJAC0010,A764,2020,7,10,31.8,1,Y
IDCJAC0010,A764,2020,7,11,31.5,1,Y
IDCJAC0010,A764,2020,7,12,32.6,1,Y
IDCJAC0010,A764,2020,7,13,32.7,1,Y
IDCJAC0010,A764,2020,7,14,33.2,1,Y
IDCJAC0010,A764,2020,7,15,32.6,1,Y
IDCJAC0010,A764,2020,7,16,31.1,1,Y
IDCJAC0010,A764,2020,7,17,30.7,1,Y
IDCJAC0010,A764,2020,7,18,31.1,1,Y
IDCJAC0010,A764,2020,7,19,27.8,1,Y
IDCJAC0010,A764,2020,7,20,30.1,1,Y
IDCJAC0010,A764,2020,7,21,31,1,Y
IDCJAC0010,A764,2020,7,22,31.5,1,Y
IDCJAC0010,A764,2020,7,23,31.7,1,Y
IDCJAC0010,A764,2020,7,24,30.9,1,Y
IDCJAC0010,A764,2020,7,25,31.5,1,Y
IDCJAC0010,A764,2020,7,26,30.6,1,Y
IDCJAC0010,A764,2020,7,27,31,1,Y
IDCJAC0010,A764,2020,7,28,32.7,1,Y
IDCJAC0010,A764,2020,7,29,32.9,1,Y
IDCJAC0010,A764,2020,7,30,31.2,1,Y
IDCJAC0010,A764,2020,7,31,31,1,Y
IDCJAC0010,A764,2020,8,1,29.9,1,Y
IDCJAC0010,A764,2020,8,2,30.2,1,Y
IDCJAC0010,A764,2020,8,3,29,1,Y
IDCJAC0010,A764,2020,8,4,29.2,1,Y
IDCJAC0010,A764,2020,8,5,30.5,1,Y
IDCJAC0010,A764,2020,8,6,29.2,1,Y
IDCJAC0010,A764,2020,8,7,29.8,1,Y
IDCJAC0010,A764,2020,8,8,30.2,1,Y
IDCJAC0010,A764,2020,8,9,30.8,1,Y
IDCJAC0010,A764,2020,8,10,31.5,1,Y
IDCJAC0010,A764,2020,8,11,32.6,1,Y
IDCJAC0010,A764,2020,8,12,33.4,1,Y
IDCJAC0010,A764,2020,8,13,34.4,1,Y
IDCJAC0010,A764,2020,8,14,35.3,1,Y
IDCJAC0010,A764,2020,8,15,35.5,1,Y
IDCJAC0010,A764,2020,8,16,31.5,1,Y
IDCJAC0010,A764,2020,8,17,29.5,1,Y
IDCJAC0010,A764,2020,8,18,35.4,1,Y
IDCJAC0010,A764,2020,8,19,37.2,1,Y
IDCJAC0010,A764,2020,8,20,30.7,1,Y
IDCJAC0010,A764,2020,8,21,20.8,1,Y
IDCJAC0010,A764,2020,8,22,22.6,1,Y
IDCJAC0010,A764,2020,8,23,27.9,1,Y
IDCJAC0010,A764,2020,8,24,30.2,1,Y
IDCJAC0010,A764,2020,8,25,30.7,1,Y
IDCJAC0010,A764,2020,8,26,31.6,1,Y
IDCJAC0010,A764,2020,8,27,33.1,1,Y
IDCJAC0010,A764,2020,8,28,34.8,1,Y
IDCJAC0010,A764,2020,8,29,34.9,1,Y
IDCJAC0010,A764,2020,8,30,36.1,1,Y
IDCJAC0010,A764,2020,8,31,36.6,1,Y
IDCJAC0010,A764,2020,9,1,36.3,1,Y
IDCJAC0010,A764,2020,9,2,34.2,1,Y
IDCJAC0010,A764,2020,9,3,34.4,1,Y
IDCJAC0010,A764,2020,9,4,36.3,1,Y
IDCJAC0010,A764,2020,9,5,37,1,Y
IDCJAC0010,A764,2020,9,6,35.4,1,Y
IDCJAC0010,A764,2020,9,7,36.8,1,Y
IDCJAC0010,A764,2020,9,8,37.4,1,Y
IDCJAC0010,A764,2020,9,9,37.9,1,Y
IDCJAC0010,A764,2020,9,10,38.2,1,Y
IDCJAC0010,A764,2020,9,11,38.7,1,Y
IDCJAC0010,A764,2020,9,12,38.2,1,Y
IDCJAC0010,A764,2020,9,13,34.9,1,Y
IDCJAC0010,A764,2020,9,14,36.5,1,Y
IDCJAC0010,A764,2020,9,15,35.7,1,Y
IDCJAC0010,A764,2020,9,16,35.8,1,Y
IDCJAC0010,A764,2020,9,17,37.8,1,Y
IDCJAC0010,A764,2020,9,18,38.3,1,Y
IDCJAC0010,A764,2020,9,19,31.1,1,Y
IDCJAC0010,A764,2020,9,20,25.6,1,Y
IDCJAC0010,A764,2020,9,21,30,1,Y
IDCJAC0010,A764,2020,9,22,28.5,1,Y
IDCJAC0010,A764,2020,9,23,29.8,1,Y
IDCJAC0010,A764,2020,9,24,34.4,1,Y
IDCJAC0010,A764,2020,9,25,36.2,1,Y
IDCJAC0010,A764,2020,9,26,38.7,1,Y
IDCJAC0010,A764,2020,9,27,40.3,1,Y
IDCJAC0010,A764,2020,9,28,39.9,1,Y
IDCJAC0010,A764,2020,9,29,40.9,1,Y
IDCJAC0010,A764,2020,9,30,41,1,Y
IDCJAC0010,A764,2020,10,1,40.7,1,Y
IDCJAC0010,A764,2020,10,2,41,1,Y
IDCJAC0010,A764,2020,10,3,40.4,1,Y
IDCJAC0010,A764,2020,10,4,41.1,1,Y
IDCJAC0010,A764,2020,10,5,41.1,1,Y
IDCJAC0010,A764,2020,10,6,41.7,1,Y
IDCJAC0010,A764,2020,10,7,42.9,1,Y
IDCJAC0010,A764,2020,10,8,37.3,1,Y
IDCJAC0010,A764,2020,10,9,37.9,1,Y
IDCJAC0010,A764,2020,10,10,32.4,1,Y
IDCJAC0010,A764,2020,10,11,35.8,1,Y
IDCJAC0010,A764,2020,10,12,37,1,Y
IDCJAC0010,A764,2020,10,13,38.6,1,Y
IDCJAC0010,A764,2020,10,14,39.4,1,Y
IDCJAC0010,A764,2020,10,15,27.6,1,Y
IDCJAC0010,A764,2020,10,16,28.9,1,Y
IDCJAC0010,A764,2020,10,17,35.4,1,Y
IDCJAC0010,A764,2020,10,18,35.9,1,Y
IDCJAC0010,A764,2020,10,19,32.3,1,Y
IDCJAC0010,A764,2020,10,20,25.5,1,Y
IDCJAC0010,A764,2020,10,21,33.3,1,Y
IDCJAC0010,A764,2020,10,22,34.7,1,Y
IDCJAC0010,A764,2020,10,23,33.8,1,Y
IDCJAC0010,A764,2020,10,24,27.2,1,Y
IDCJAC0010,A764,2020,10,25,32.3,1,Y
IDCJAC0010,A764,2020,10,26,34.6,1,Y
IDCJAC0010,A764,2020,10,27,32.8,1,Y
IDCJAC0010,A764,2020,10,28,35.4,1,Y
IDCJAC0010,A764,2020,10,29,36.3,1,Y
IDCJAC0010,A764,2020,10,30,32.4,1,Y
IDCJAC0010,A764,2020,10,31,31.5,1,Y
IDCJAC0010,A764,2020,11,1,32.2,1,Y
IDCJAC0010,A764,2020,11,2,31.2,1,Y
IDCJAC0010,A764,2020,11,3,31,1,Y
IDCJAC0010,A764,2020,11,4,32.8,1,Y
IDCJAC0010,A764,2020,11,5,34.1,1,Y
IDCJAC0010,A764,2020,11,6,35.8,1,Y
IDCJAC0010,A764,2020,11,7,38,1,Y
IDCJAC0010,A764,2020,11,8,39.9,1,Y
IDCJAC0010,A764,2020,11,9,38.8,1,Y
IDCJAC0010,A764,2020,11,10,30.7,1,Y
IDCJAC0010,A764,2020,11,11,33.6,1,Y
IDCJAC0010,A764,2020,11,12,33.7,1,Y
IDCJAC0010,A764,2020,11,13,33.7,1,Y
IDCJAC0010,A764,2020,11,14,30.8,1,Y
IDCJAC0010,A764,2020,11,15,35.1,1,Y
IDCJAC0010,A764,2020,11,16,34.5,1,Y
IDCJAC0010,A764,2020,11,17,35.4,1,Y
IDCJAC0010,A764,2020,11,18,30.6,1,Y
IDCJAC0010,A764,2020,11,19,29.6,1,Y
IDCJAC0010,A764,2020,11,20,31.7,1,Y
IDCJAC0010,A764,2020,11,21,33.5,1,Y
IDCJAC0010,A764,2020,11,22,35.1,1,Y
IDCJAC0010,A764,2020,11,23,35.3,1,Y
IDCJAC0010,A764,2020,11,24,34.5,1,Y
IDCJAC0010,A764,2020,11,25,34.7,1,Y
IDCJAC0010,A764,2020,11,26,34.2,1,Y
IDCJAC0010,A764,2020,11,27,36.4,1,Y
IDCJAC0010,A764,2020,11,28,36.4,1,Y
IDCJAC0010,A764,2020,11,29,35.8,1,Y
